Id,Label,timeset,Cluster,pageranks
Iliacantha liodactylus,Iliacantha liodactylus,,1,0.000016
Austinixa cristata,Austinixa cristata,,1,0.000017
Listriella barnardi,Listriella barnardi,,1,0.000016
Etropus crossotus,Etropus crossotus,,1,0.000015
Aegathoa oculata,Aegathoa oculata,,1,0.000017
Raninoides louisianensis,Raninoides louisianensis,,1,0.000017
Euceramus praelongus,Euceramus praelongus,,1,0.000019
Subeucalanus pileatus,Subeucalanus pileatus,,1,0.000014
Heterocrypta granulata,Heterocrypta granulata,,1,0.000016
Polyonyx gibbesi,Polyonyx gibbesi,,1,0.000016
Latreutes parvulus,Latreutes parvulus,,1,0.000018
Stenella frontalis,Stenella frontalis,,1,0.000014
Halichoeres radiatus,Halichoeres radiatus,,1,0.000017
Echiophis punctifer,Echiophis punctifer,,1,0.000014
Parexocoetus mento,Parexocoetus mento,,1,0.000014
Trachurus trachurus,Trachurus trachurus,,1,0.000076
Centropristis philadelphica,Centropristis philadelphica,,1,0.000014
Otophidium omostigmum,Otophidium omostigmum,,1,0.000014
Porichthys plectrodon,Porichthys plectrodon,,1,0.000015
Mullus barbatus,Mullus barbatus,,1,0.000016
Haemulon album,Haemulon album,,1,0.000015
Gymnothorax ocellatus,Gymnothorax ocellatus,,1,0.000014
Cosmocampus albirostris,Cosmocampus albirostris,,1,0.000014
Nomeus gronovii,Nomeus gronovii,,1,0.000016
Holocentrus adscensionis,Holocentrus adscensionis,,1,0.000016
Prionotus roseus,Prionotus roseus,,1,0.000014
Epinephelus drummondhayi,Epinephelus drummondhayi,,1,0.000014
Prionotus stearnsi,Prionotus stearnsi,,1,0.000017
Paracentropristes pomospilus,Paracentropristes pomospilus,,1,0.000014
Gymnothorax nigromarginatus,Gymnothorax nigromarginatus,,1,0.000014
Dysomma anguillare,Dysomma anguillare,,1,0.000014
Fowlerichthys radiosus,Fowlerichthys radiosus,,1,0.000014
Rhynchoconger flavus,Rhynchoconger flavus,,1,0.00002
Rhizoprionodon porosus,Rhizoprionodon porosus,,1,0.000014
Hyporthodus nigritus,Hyporthodus nigritus,,1,0.000014
Selene setapinnis,Selene setapinnis,,1,0.000017
Calocaris macandreae,Calocaris macandreae,,1,0.000078
Lobotes surinamensis,Lobotes surinamensis,,1,0.000014
Mycteroperca interstitialis,Mycteroperca interstitialis,,1,0.000014
Serranus notospilus,Serranus notospilus,,1,0.000014
Philocheras gorei,Philocheras gorei,,1,0.000027
Scolecithrix danae,Scolecithrix danae,,1,0.000022
Oncaea mediterranea,Oncaea mediterranea,,1,0.000128
Pilumnus sayi,Pilumnus sayi,,1,0.000032
Achelous spinimanus,Achelous spinimanus,,1,0.000014
Rhincalanus cornutus,Rhincalanus cornutus,,1,0.000044
Hypoplectrus unicolor,Hypoplectrus unicolor,,324,0.000014
Elacatinus oceanops,Elacatinus oceanops,,324,0.000025
Hyporthodus mystacinus,Hyporthodus mystacinus,,1,0.000014
Dardanus insignis,Dardanus insignis,,1,0.000029
Opistognathus aurifrons,Opistognathus aurifrons,,1,0.000018
Alpheus armillatus,Alpheus armillatus,,1,0.000028
Hyporthodus flavolimbatus,Hyporthodus flavolimbatus,,1,0.000014
Sphoeroides pachygaster,Sphoeroides pachygaster,,1,0.000014
Xanthichthys ringens,Xanthichthys ringens,,1,0.000014
Pontinus longispinis,Pontinus longispinis,,1,0.000014
Macroramphosus scolopax,Macroramphosus scolopax,,1,0.000031
Antigonia capros,Antigonia capros,,1,0.000014
Ostichthys trachypoma,Ostichthys trachypoma,,1,0.000014
Ilyophis brunneus,Ilyophis brunneus,,1,0.000016
Neopilumnoplax americana,Neopilumnoplax americana,,1,0.000014
Myrichthys ocellatus,Myrichthys ocellatus,,1,0.000015
Anthias nicholsi,Anthias nicholsi,,1,0.000017
Eugonatonotus crassus,Eugonatonotus crassus,,1,0.000014
Munida irrasa,Munida irrasa,,1,0.000014
Cyclozodion angustum,Cyclozodion angustum,,1,0.000017
Myropsis quinquespinosa,Myropsis quinquespinosa,,1,0.000014
Scyliorhinus retifer,Scyliorhinus retifer,,1,0.000014
Ahlia egmontis,Ahlia egmontis,,1,0.000014
Myrichthys breviceps,Myrichthys breviceps,,1,0.000015
Decodon puellaris,Decodon puellaris,,1,0.000016
Bellator egretta,Bellator egretta,,1,0.000016
Nemausa acuticornis,Nemausa acuticornis,,1,0.000014
Sicyonia typica,Sicyonia typica,,1,0.000015
Aulostomus maculatus,Aulostomus maculatus,,1,0.000016
Apogon affinis,Apogon affinis,,1,0.000014
Lactophrys trigonus,Lactophrys trigonus,,1,0.000017
Rhinobatos lentiginosus,Rhinobatos lentiginosus,,1,0.000014
Carcharhinus obscurus,Carcharhinus obscurus,,1,0.000016
Carcharhinus acronotus,Carcharhinus acronotus,,1,0.000014
Atractosteus spatula,Atractosteus spatula,,1,0.000014
Lepisosteus osseus,Lepisosteus osseus,,1,0.000014
Lepisosteus oculatus,Lepisosteus oculatus,,1,0.000014
Thunnus thynnus,Thunnus thynnus,,1,0.000019
Kajikia albida,Kajikia albida,,1,0.000014
Coryphaena equiselis,Coryphaena equiselis,,1,0.000019
Texadina spinctostoma,Texadina spinctostoma,,1,0.000015
Caprella penantis,Caprella penantis,,1,0.000022
Platylambrus serratus,Platylambrus serratus,,1,0.000014
Elasmopus rapax,Elasmopus rapax,,1,0.000015
Moreiradromia antillensis,Moreiradromia antillensis,,1,0.000016
Synalpheus fritzmuelleri,Synalpheus fritzmuelleri,,1,0.000021
Pilumnus pannosus,Pilumnus pannosus,,1,0.000027
Hexapanopeus paulensis,Hexapanopeus paulensis,,1,0.000015
Rypticus saponaceus,Rypticus saponaceus,,1,0.000015
Pareques acuminatus,Pareques acuminatus,,1,0.000015
Megalobrachium soriatum,Megalobrachium soriatum,,1,0.000014
Pelia mutica,Pelia mutica,,1,0.000016
Tonna galea,Tonna galea,,1,0.000014
Prionoplax atlantica,Prionoplax atlantica,,1,0.000014
Nicholsina usta,Nicholsina usta,,1,0.000014
Livoneca tenuistylis,Livoneca tenuistylis,,1,0.000014
Tectonatica pusilla,Tectonatica pusilla,,1,0.000016
Calanopia americana,Calanopia americana,,1,0.000021
Deutella incerta,Deutella incerta,,1,0.000015
Ericthonius brasiliensis,Ericthonius brasiliensis,,1,0.000027
Paracalanus crassirostris,Paracalanus crassirostris,,1,0.00016
Temora stylifera,Temora stylifera,,1,0.000054
Euterpina acutifrons,Euterpina acutifrons,,1,0.000141
Corycaeus amazonicus,Corycaeus amazonicus,,1,0.000113
Chelonia mydas,Chelonia mydas,,1,0.000031
Cyprinodon variegatus variegatus,Cyprinodon variegatus variegatus,,1,0.000032
Lepidophthalmus louisianensis,Lepidophthalmus louisianensis,,1,0.000015
Hypleurochilus geminatus,Hypleurochilus geminatus,,1,0.000015
Hippolysmata wurdemanni,Hippolysmata wurdemanni,,1,0.000014
Fowlerichthys ocellatus,Fowlerichthys ocellatus,,1,0.000014
Dytiscus alaskanus,Dytiscus alaskanus,,0,0.000014
Strix occidentalis,Strix occidentalis,,0,0.000014
Arborimus longicaudus,Arborimus longicaudus,,0,0.00002
Forficula auricularia,Forficula auricularia,,0,0.000055
Ptychoramphus aleuticus,Ptychoramphus aleuticus,,1,0.000019
Pluvialis squatarola,Pluvialis squatarola,,1,0.000015
Podiceps grisegena,Podiceps grisegena,,1,0.000014
Limnodromus griseus,Limnodromus griseus,,0,0.000014
Circus hudsonius,Circus hudsonius,,0,0.000014
Ambystoma texanum,Ambystoma texanum,,0,0.000017
Lasiurus cinereus,Lasiurus cinereus,,0,0.000014
Reithrodontomys montanus,Reithrodontomys montanus,,0,0.000016
Calidris pusilla,Calidris pusilla,,1,0.000014
Oceanodroma leucorhoa,Oceanodroma leucorhoa,,1,0.000014
Sterna hirundo,Sterna hirundo,,1,0.000014
Oceanites oceanicus,Oceanites oceanicus,,1,0.000015
Myiarchus crinitus,Myiarchus crinitus,,0,0.000016
Antigone canadensis,Antigone canadensis,,0,0.000014
Reithrodontomys raviventris,Reithrodontomys raviventris,,0,0.000014
Tympanuchus pallidicinctus,Tympanuchus pallidicinctus,,0,0.000014
Quercus havardii,Quercus havardii,,0,0.000016
Linum rigidum,Linum rigidum,,0,0.000019
Cryptantha cinerea,Cryptantha cinerea,,0,0.000014
Dalea foliosa,Dalea foliosa,,0,0.000014
Glaucidium gnoma,Glaucidium gnoma,,0,0.000014
Heterosilpha ramosa,Heterosilpha ramosa,,0,0.000015
Agrotis vetusta,Agrotis vetusta,,0,0.000014
Erigeron strigosus,Erigeron strigosus,,0,0.000015
Pomaria jamesii,Pomaria jamesii,,0,0.000014
Eriogonum annuum,Eriogonum annuum,,0,0.000014
Digitaria cognata,Digitaria cognata,,0,0.000034
Palafoxia sphacelata,Palafoxia sphacelata,,0,0.000015
Euphorbia fendleri,Euphorbia fendleri,,0,0.000014
Vulpia octoflora,Vulpia octoflora,,0,0.000022
Cistothorus palustris,Cistothorus palustris,,0,0.000014
Bombycilla garrulus,Bombycilla garrulus,,0,0.000014
Penstemon buckleyi,Penstemon buckleyi,,0,0.000014
Gutierrezia sarothrae,Gutierrezia sarothrae,,0,0.000034
Lithospermum incisum,Lithospermum incisum,,0,0.000014
Senecio spartioides,Senecio spartioides,,0,0.000015
Dalea nana,Dalea nana,,0,0.000014
Dimorphocarpa wislizeni,Dimorphocarpa wislizeni,,0,0.000016
Surnia ulula,Surnia ulula,,0,0.000014
Spermophilus parryii,Spermophilus parryii,,0,0.000014
Chrysothamnus viscidiflorus,Chrysothamnus viscidiflorus,,0,0.000033
Artemisia tripartita,Artemisia tripartita,,0,0.000014
Artemisia tridentata,Artemisia tridentata,,0,0.000062
Tragopogon dubius,Tragopogon dubius,,0,0.000014
Phlox longifolia,Phlox longifolia,,0,0.000014
Leptosiphon harknessii,Leptosiphon harknessii,,0,0.000014
Crepis acuminata,Crepis acuminata,,0,0.000014
Castilleja angustifolia,Castilleja angustifolia,,0,0.000014
Calochortus macrocarpus,Calochortus macrocarpus,,0,0.000014
Astragalus convallarius,Astragalus convallarius,,0,0.000014
Ericameria nauseosa,Ericameria nauseosa,,0,0.000074
Artemisia frigida,Artemisia frigida,,0,0.000048
Artemisia nova,Artemisia nova,,0,0.000014
Phlox stansburyi,Phlox stansburyi,,0,0.000014
Acmispon wrightii,Acmispon wrightii,,0,0.000014
Descurainia incisa,Descurainia incisa,,0,0.000014
Hymenoxys richardsonii,Hymenoxys richardsonii,,0,0.000014
Thryothorus ludovicianus,Thryothorus ludovicianus,,0,0.000014
Astragalus obscurus,Astragalus obscurus,,0,0.000014
Astragalus purshii,Astragalus purshii,,0,0.000014
Paruroctonus boreus,Paruroctonus boreus,,0,0.000014
Brachylagus idahoensis,Brachylagus idahoensis,,0,0.000014
Sorex merriami,Sorex merriami,,0,0.000014
Lepidium densiflorum,Lepidium densiflorum,,0,0.000019
Artemisia cana,Artemisia cana,,0,0.000014
Artemisia ludoviciana,Artemisia ludoviciana,,0,0.000055
Melilotus officinalis,Melilotus officinalis,,0,0.000033
Phrynosoma douglasii,Phrynosoma douglasii,,0,0.000014
Vaccaria hispanica,Vaccaria hispanica,,0,0.000014
Vicia americana,Vicia americana,,0,0.000029
Lepidium virginicum,Lepidium virginicum,,0,0.000033
Lappula squarrosa,Lappula squarrosa,,0,0.000014
Cirsium undulatum,Cirsium undulatum,,0,0.000021
Pseudoroegneria spicata,Pseudoroegneria spicata,,0,0.000015
Bromus tectorum,Bromus tectorum,,0,0.000018
Bromus inermis,Bromus inermis,,0,0.000043
Lithospermum ruderale,Lithospermum ruderale,,0,0.000014
Arctium minus,Arctium minus,,0,0.000069
Caragana arborescens,Caragana arborescens,,0,0.000037
Collinsia parviflora,Collinsia parviflora,,0,0.000014
Lithophragma glabrum,Lithophragma glabrum,,0,0.000014
Montia linearis,Montia linearis,,0,0.000014
Rubus parvifolius,Rubus parvifolius,,0,0.000148
Amsinckia intermedia,Amsinckia intermedia,,0,0.000014
Lithophragma parviflorum,Lithophragma parviflorum,,0,0.000017
Bradynotes obesa,Bradynotes obesa,,0,0.000014
Lucidota heterocera,Lucidota heterocera,,0,0.000014
Weda tumidifrons,Weda tumidifrons,,0,0.000014
Gilia inconspicua,Gilia inconspicua,,0,0.000014
Achnatherum hymenoides,Achnatherum hymenoides,,0,0.000021
Puccinellia rupestris,Puccinellia rupestris,,0,0.000014
Elymus elymoides,Elymus elymoides,,0,0.000017
Balsamorhiza hookeri,Balsamorhiza hookeri,,0,0.000014
Elaeagnus angustifolia,Elaeagnus angustifolia,,0,0.000036
Populus fremontii,Populus fremontii,,0,0.00002
Descurainia pinnata,Descurainia pinnata,,0,0.000025
Grayia spinosa,Grayia spinosa,,0,0.000014
Argemone hispida,Argemone hispida,,0,0.000014
Nicotiana attenuata,Nicotiana attenuata,,0,0.000014
Leucosticte australis,Leucosticte australis,,0,0.000014
Lagopus leucura,Lagopus leucura,,0,0.000014
Ochotona princeps,Ochotona princeps,,0,0.000015
Dipsosaurus dorsalis,Dipsosaurus dorsalis,,0,0.000014
Icterus parisorum,Icterus parisorum,,0,0.000014
Toxostoma lecontei,Toxostoma lecontei,,0,0.000014
Aeronautes saxatalis,Aeronautes saxatalis,,0,0.000014
Xerospermophilus mohavensis,Xerospermophilus mohavensis,,0,0.000014
Limnodromus scolopaceus,Limnodromus scolopaceus,,0,0.000014
Helianthus debilis,Helianthus debilis,,0,0.000015
Physalis viscosa,Physalis viscosa,,0,0.000027
Galactia marginalis,Galactia marginalis,,0,0.000014
Rhynchosia americana,Rhynchosia americana,,0,0.000014
Galactia canescens,Galactia canescens,,0,0.000014
Urochloa ciliatissima,Urochloa ciliatissima,,0,0.000014
Croton parksii,Croton parksii,,0,0.000014
Menodora heterophylla,Menodora heterophylla,,0,0.000014
Argemone sanguinea,Argemone sanguinea,,0,0.000014
Psoralea rhombifolia,Psoralea rhombifolia,,0,0.000014
Wedelia acapulcensis,Wedelia acapulcensis,,0,0.000014
Ratibida peduncularis,Ratibida peduncularis,,0,0.000014
Vachellia rigidula,Vachellia rigidula,,0,0.000034
Parietaria pensylvanica,Parietaria pensylvanica,,0,0.000014
Serjania brachycarpa,Serjania brachycarpa,,0,0.000017
Solanum triquetrum,Solanum triquetrum,,0,0.000014
Amyris texana,Amyris texana,,0,0.000014
Catharus minimus,Catharus minimus,,0,0.000014
Poecile hudsonicus,Poecile hudsonicus,,0,0.000014
Oenanthe oenanthe,Oenanthe oenanthe,,0,0.000014
Lespedeza procumbens,Lespedeza procumbens,,0,0.000014
Lespedeza cuneata,Lespedeza cuneata,,0,0.000034
Lespedeza bicolor,Lespedeza bicolor,,0,0.000078
Urochloa ramosa,Urochloa ramosa,,0,0.000014
Certhia familiaris,Certhia familiaris,,0,0.000014
Spizella pallida,Spizella pallida,,0,0.000014
Falco rusticolus,Falco rusticolus,,0,0.000014
Setaria leucopila,Setaria leucopila,,0,0.000018
Sterna paradisaea,Sterna paradisaea,,1,0.000014
Stercorarius parasiticus,Stercorarius parasiticus,,1,0.000014
Calidris fuscicollis,Calidris fuscicollis,,0,0.000014
Charadrius semipalmatus,Charadrius semipalmatus,,0,0.000015
Cyrtonyx montezumae,Cyrtonyx montezumae,,0,0.000018
Galactia wrightii,Galactia wrightii,,0,0.000015
Mimosa dysocarpa,Mimosa dysocarpa,,0,0.000015
Chamaecrista serpens,Chamaecrista serpens,,0,0.000015
Calliandra eriophylla,Calliandra eriophylla,,0,0.000015
Psoralidium tenuiflorum,Psoralidium tenuiflorum,,0,0.000023
Ferocactus wislizeni,Ferocactus wislizeni,,0,0.000019
Yucca elata,Yucca elata,,0,0.000019
Trichostema arizonicum,Trichostema arizonicum,,0,0.000015
Piptochaetium fimbriatum,Piptochaetium fimbriatum,,0,0.000015
Desmodium rosei,Desmodium rosei,,0,0.000015
Celtis reticulata,Celtis reticulata,,0,0.000069
Commelina dianthifolia,Commelina dianthifolia,,0,0.000015
Euphorbia dentata,Euphorbia dentata,,0,0.000015
Vicia villosa,Vicia villosa,,0,0.000031
Trifolium aureum,Trifolium aureum,,0,0.000019
Falco femoralis,Falco femoralis,,0,0.000014
Peucaea cassinii,Peucaea cassinii,,0,0.000014
Schismus barbatus,Schismus barbatus,,0,0.000043
Messor pergandei,Messor pergandei,,0,0.000014
Parkinsonia florida,Parkinsonia florida,,0,0.000023
Euphorbia polycarpa,Euphorbia polycarpa,,0,0.000014
Encelia farinosa,Encelia farinosa,,0,0.000035
Marina parryi,Marina parryi,,0,0.000014
Stanleya pinnata,Stanleya pinnata,,0,0.000016
Simmondsia chinensis,Simmondsia chinensis,,0,0.000014
Mimosa aculeaticarpa,Mimosa aculeaticarpa,,0,0.000022
Carlowrightia arizonica,Carlowrightia arizonica,,0,0.000015
Vachellia constricta,Vachellia constricta,,0,0.000014
Descurainia obtusa,Descurainia obtusa,,0,0.000014
Prosopis juliflora,Prosopis juliflora,,0,0.000031
Acmispon strigosus,Acmispon strigosus,,0,0.000014
Liolaemus nitidus,Liolaemus nitidus,,0,0.000014
Zonotrichia capensis,Zonotrichia capensis,,0,0.000015
Diuca diuca,Diuca diuca,,0,0.000014
Phrygilus alaudinus,Phrygilus alaudinus,,0,0.000014
Phrygilus fruticeti,Phrygilus fruticeti,,0,0.000014
Sturnella loyca,Sturnella loyca,,0,0.000014
Mimus thenca,Mimus thenca,,0,0.000014
Xolmis pyrope,Xolmis pyrope,,0,0.000014
Scelorchilus albicollis,Scelorchilus albicollis,,0,0.000014
Patagona gigas,Patagona gigas,,0,0.000014
Caprimulgus longirostris,Caprimulgus longirostris,,0,0.000014
Metriopelia melanoptera,Metriopelia melanoptera,,0,0.000014
Chilopsis linearis,Chilopsis linearis,,0,0.00003
Trianthema portulacastrum,Trianthema portulacastrum,,0,0.000015
Ibervillea tenuisecta,Ibervillea tenuisecta,,0,0.000014
Bassia hyssopifolia,Bassia hyssopifolia,,0,0.000014
Prosopis pubescens,Prosopis pubescens,,0,0.000021
Psorothamnus scoparius,Psorothamnus scoparius,,0,0.000026
Passerina cyanea,Passerina cyanea,,0,0.000014
Saltator atriceps,Saltator atriceps,,0,0.000014
Saltator coerulescens,Saltator coerulescens,,0,0.000014
Icterus gularis,Icterus gularis,,0,0.000014
Icterus cucullatus,Icterus cucullatus,,0,0.000014
Icterus spurius,Icterus spurius,,0,0.000014
Molothrus aeneus,Molothrus aeneus,,0,0.000014
Dives dives,Dives dives,,0,0.000014
Thraupis episcopus,Thraupis episcopus,,0,0.000014
Setophaga pitiayumi,Setophaga pitiayumi,,0,0.000014
Turdus grayi,Turdus grayi,,0,0.000014
Tyrannus melancholicus,Tyrannus melancholicus,,0,0.000018
Pitangus sulphuratus,Pitangus sulphuratus,,0,0.000014
Melanerpes aurifrons,Melanerpes aurifrons,,0,0.000014
Chloroceryle americana,Chloroceryle americana,,0,0.000014
Trogon citreolus,Trogon citreolus,,0,0.000014
Chordeiles acutipennis,Chordeiles acutipennis,,0,0.000014
Caprimulgus vociferus,Caprimulgus vociferus,,0,0.000014
Crotophaga sulcirostris,Crotophaga sulcirostris,,0,0.000014
Piaya cayana,Piaya cayana,,0,0.000014
Coccyzus erythropthalmus,Coccyzus erythropthalmus,,0,0.000014
Coccyzus minor,Coccyzus minor,,0,0.000014
Aratinga nana,Aratinga nana,,0,0.000014
Patagioenas cayennensis,Patagioenas cayennensis,,0,0.000014
Cirsium arvense,Cirsium arvense,,0,0.000374
Claytonia parviflora,Claytonia parviflora,,0,0.000014
Verbena bracteata,Verbena bracteata,,0,0.000014
Calamovilfa longifolia,Calamovilfa longifolia,,0,0.000016
Stenopelmatus longispinus,Stenopelmatus longispinus,,0,0.000014
Ammodramus savannarum,Ammodramus savannarum,,0,0.000014
Cytisus scoparius,Cytisus scoparius,,0,0.001139
Pyrrhura hoematotis,Pyrrhura hoematotis,,0,0.000014
Cecropia angustifolia,Cecropia angustifolia,,0,0.000049
Geonoma undata,Geonoma undata,,0,0.000024
Alchornea triplinervia,Alchornea triplinervia,,0,0.00006
Croton gossypiifolius,Croton gossypiifolius,,0,0.000016
Sapium stylare,Sapium stylare,,0,0.000015
Tetrorchidium rubrivenium,Tetrorchidium rubrivenium,,0,0.000022
Erythrina poeppigiana,Erythrina poeppigiana,,0,0.000047
Inga oerstediana,Inga oerstediana,,0,0.000046
Heliocarpus americanus,Heliocarpus americanus,,0,0.000015
Corymbia citriodora,Corymbia citriodora,,0,0.000042
Guettarda crispiflora,Guettarda crispiflora,,0,0.000036
Ectopistes migratorius,Ectopistes migratorius,,0,0.000014
Acer saccharum,Acer saccharum,,0,0.000263
Cyanocorax cyanopogon,Cyanocorax cyanopogon,,0,0.000014
Brosimum gaudichaudii,Brosimum gaudichaudii,,0,0.000018
Inga laurina,Inga laurina,,0,0.000025
Pterodon emarginatus,Pterodon emarginatus,,0,0.000014
Copaifera langsdorffii,Copaifera langsdorffii,,0,0.00003
Attalea speciosa,Attalea speciosa,,0,0.000025
Annona coriacea,Annona coriacea,,0,0.000014
Anacardium occidentale,Anacardium occidentale,,0,0.000249
Vochysia haenkeana,Vochysia haenkeana,,0,0.000014
Eriotheca gracilipes,Eriotheca gracilipes,,0,0.000014
Macoma balthica,Macoma balthica,,1,0.000046
Neanthes virens,Neanthes virens,,1,0.000014
Viburnum lantana,Viburnum lantana,,0,0.000104
Alnus viridis,Alnus viridis,,0,0.000114
Crypsis schoenoides,Crypsis schoenoides,,0,0.000016
Musa paradisiaca,Musa paradisiaca,,0,0.000333
Apium nodiflorum,Apium nodiflorum,,0,0.000018
